Observed_PM25,Random_Forest_Predicted_PM25,Gradient_Boosting_Predicted_PM25,RF_Residual,GB_Residual
6.625,6.3075633333333405,6.489898052796188,0.3174366666666595,0.13510194720381197
3.45,5.712603333333333,5.744089624928989,-2.262603333333333,-2.294089624928989
5.632,6.6374233333333255,7.4936931571591305,-1.0054233333333258,-1.8616931571591309
6.013,6.984660000000008,7.784012742477839,-0.971660000000008,-1.771012742477839
5.107,5.391366666666665,5.7663563865509,-0.28436666666666444,-0.6593563865508996
6.432,7.737616666666668,7.271639448195118,-1.3056166666666673,-0.8396394481951175
9.396,8.510576666666665,8.321710659361397,0.8854233333333354,1.0742893406386038
9.154,8.400063333333325,8.759037437768026,0.7539366666666751,0.39496256223197435
6.47,6.1494033333333435,6.0176741817696655,0.3205966666666562,0.45232581823033424
4.697,5.11058999999999,4.904580315303449,-0.41358999999999035,-0.20758031530344923
5.228,5.459896666666667,6.807952713160646,-0.23189666666666753,-1.5799527131606466
6.553,6.253926666666668,6.302591447087205,0.2990733333333315,0.25040855291279485
4.55,4.746233333333333,4.911272290116352,-0.19623333333333282,-0.36127229011635187
5.777,6.0426000000000055,5.835582176220405,-0.2656000000000054,-0.05858217622040485
8.171,8.14292333333332,7.828595305692578,0.02807666666667963,0.3424046943074215
5.372,5.756559999999995,5.904550558812389,-0.38455999999999513,-0.5325505588123889
5.842,4.446843333333334,5.6033552276437755,1.395156666666666,0.23864477235622417
8.173,7.0158999999999985,6.255190871308756,1.1571000000000016,1.9178091286912444
5.38,5.880030000000005,5.55215090081473,-0.5000300000000051,-0.17215090081472972
5.162,5.418310000000003,5.108556853811272,-0.2563100000000027,0.05344314618872836
6.826,6.988553333333357,7.334112654703146,-0.1625533333333573,-0.5081126547031465
5.758,6.159193333333331,6.074590148359723,-0.40119333333333085,-0.3165901483597233
5.308,5.521119999999998,4.925107496185347,-0.2131199999999982,0.3828925038146531
6.069,9.001490000000004,6.759408710336474,-2.932490000000004,-0.6904087103364738
5.733,7.045066666666661,6.430960285668759,-1.3120666666666612,-0.697960285668759
5.449,6.319920000000008,6.488448535987475,-0.8709200000000079,-1.039448535987475
8.893,7.982319999999987,7.45647516488691,0.9106800000000135,1.436524835113091
6.096,7.671713333333334,7.786573243282878,-1.5757133333333337,-1.690573243282878
7.945,6.706276666666663,7.190903684479861,1.2387233333333372,0.7540963155201394
6.348,5.360476666666664,5.184957935037378,0.9875233333333355,1.1630420649626219
6.052,6.385333333333328,5.7816928791491495,-0.3333333333333286,0.27030712085085007
8.105,8.573043333333352,7.131018265089605,-0.4680433333333518,0.9739817349103959
8.734,10.297866666666685,10.331694665546765,-1.5638666666666854,-1.597694665546765
6.394,6.914193333333326,6.940576921506169,-0.5201933333333262,-0.5465769215061691
4.957,5.43257333333333,5.495956917393027,-0.4755733333333305,-0.5389569173930271
6.346,6.038303333333331,6.444950915287429,0.3076966666666694,-0.09895091528742928
6.329,7.180126666666672,7.493263872257255,-0.8511266666666719,-1.164263872257255
4.118,3.855396666666668,4.422733285322372,0.2626033333333324,-0.30473328532237165
4.999,6.5509166666666845,6.545362497193785,-1.5519166666666848,-1.546362497193785
6.391,5.8517033333333295,5.73281326827278,0.5392966666666705,0.6581867317272199
14.039,10.84120666666668,9.267702427549008,3.197793333333319,4.771297572450992
8.744,8.448786666666654,7.506562128234398,0.2952133333333453,1.2374378717656018
5.731,5.867333333333346,5.570061106856162,-0.1363333333333463,0.1609388931438378
8.013,8.138673333333337,8.278533574443713,-0.12567333333333686,-0.2655335744437135
5.62,5.513513333333342,6.9524307154665586,0.10648666666665818,-1.3324307154665584
12.959,13.574506666666668,10.698964922177165,-0.6155066666666684,2.2600350778228346
3.974,4.065336666666666,5.4340961634703735,-0.09133666666666596,-1.4600961634703733
4.338,5.240520000000006,4.988649995579408,-0.9025200000000062,-0.6506499955794078
4.82,6.591399999999998,6.506655132393529,-1.771399999999998,-1.686655132393529
4.005,5.032229999999993,5.623531543598841,-1.0272299999999932,-1.6185315435988414
10.064,9.184606666666673,9.095583162179233,0.8793933333333275,0.9684168378207669
5.677,5.427329999999999,5.257757499624573,0.24967000000000095,0.419242500375427
7.036,7.629649999999993,7.798049353844222,-0.5936499999999931,-0.7620493538442226
7.083,6.19451333333333,6.728726135655379,0.8884866666666698,0.3542738643446208
9.966,9.024499999999998,8.479781913430378,0.9415000000000013,1.4862180865696217
5.28,4.644820000000003,5.201030409968118,0.6351799999999974,0.07896959003188186
